Class_Label,Text
Normal,I can't open a winmail.dat file. can you send in a different format
Normal,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 01/02/2001 09:34 AM --------------------------- From: Tim Belden 12/05/2000 06:42 AM To: Phillip K Allen/HOU/ECT@ECT cc: Subject: New Generation, Nov 30th ---------------------- Forwarded by T"
Normal,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 12/29/2000 10:13 AM --------------------------- From: Steven J Kean@ENRON on 12/28/2000 09:19 PM CST To: Tim Belden/HOU/ECT@ECT, Phillip K Allen/HOU/ECT@ECT, David Parquet/SF/ECT@ECT, Marty Su"
Normal,"Trading Profits P. Allen 200 M. Grigsby 463 Rest of Desk 282 Total 945 I view my bonus as partly attributable to my own trading and partly to the group's performance. Here are my thoughts. Minimum Market Maximum Cash 2 MM 4 MM 6 MM Equity 2 MM 4 MM 6 MM Here are Mike's numbers. I have not made any adjustments to them. Minimum Market Maximum Cash 2 MM 3 MM 4 MM Equity 4 MM 7 MM 12 MM I have given him an ""expectations"" speech, but you might do the same at some point. Phillip"
Normal,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 12/28/2000 09:50 AM --------------------------- Hunter S Shively 12/28/2000 07:15 AM To: Phillip K Allen/HOU/ECT@ECT cc: Subject: Larry, I was able to scan my 98 & 99 tax returns into Adobe. H"
Normal,"Gentlemen, I continue to speak to an attorney for help with the investment structure and a mortgage broker for help with the financing. Regarding the financing, I am working with Jim Murnan at Pinnacle Mortgage here in Houston. I have sent him some information on the project, but he needs financial information on you. Can you please send it to him. His contact information is: phone (713)781-5810, fax (713)781-6614, and email jim123@pdq.net. I know Larry has been working with a bank and they need my information. I hope to pull that together this afternoon. I took the liberty of calling Thomas Reames from the Frog Pond document. He was positive about his experience overall. He did not seem pleased with the bookkeeping or information flow to the investor. I think we should discuss these procedures in advance. Let's continue to speak or email frequently as new developments occur. Phillip"
Normal,"Jim, I would appreciate your help in locating financing for the project I described to you last week. The project is a 134 unit apartment complex in San Marcos. There will be a builder/developer plus myself and possibly a couple of other investors involved. As I mentioned last week, I would like to find interim financing (land, construction, semi-perm) that does not require the investors to personally guarantee. If there is a creative way to structure the deal, I would like to hear your suggestions. One idea that has been mentioned is to obtain a ""forward commitment"" in order to reduce the equity required. I would also appreciate hearing from you how deals of this nature are normally financed. Specifically, the transition from interim to permanent financing. I could use a quick lesson in what numbers will be important to banks. I am faxing you a project summary. And I will have the builder/developer email or fax his financial statement to you. Let me know what else you need. The land is scheduled to close mid January. Phillip Allen"
Normal,"Jeff, Everything should be done for closing on the Leander deal on the 29th. I have fed ex'd the closing statements and set up a wire transfer to go out tomorrow. When will more money be required? Escrow for roads? Utility connections? Other rezoning costs? What about property taxes? The burnet land lost its ag exemption while I owned it. Are there steps we can take to hold on to the exemption on this property? Can you explain the risks and likelihood of any rollback taxes once the property is rezoned? Do we need to find a farmer and give him grazing rights? What are the important dates coming up and general status of rezoning and annexing? I am worried about the whole country slipping into a recession and American Multifamily walking on this deal. So I just want to make sure we are pushing the process as fast as we can. Phillip"
Normal,"Steve, I am sending you a variety of charts with prices and operational detail. If you need to call with questions my home number is 713-463-8626. As far as recommendations, here is a short list: 1. Examine LDC's incentive rate program. Current methodology rewards sales above monthly index without enough consideration of future replacement cost. The result is that the LDC's sell gas that should be injected into storage when daily prices run above the monthly index. This creates a shortage in later months. 2. California has the storage capacity and pipeline capacity to meet demand. Investigate why it wasn't maximized operationally. Specific questions should include: 1. Why in March '00-May '00 weren't total system receipts higher in order to fill storage? 2. Why are there so many examples of OFO's on weekends that push away too much gas from Socal's system. I believe Socal gas does an extremely poor job of forecasting their own demand. They repeatedly estimated they would receive more gas than their injection capablity, but injected far less. 3. Similar to the power market, there is too much benchmarking to short term prices. Not enough forward hedging is done by the major LDCs. By design the customers are short at a floating rate. This market has been long historically. It has been a buyers market and the consumer has benefitted. Call me if you need any more input. Phillip"
Normal,"Lucy, Here is a rentroll for this week. The one you sent for 11/24 looked good. It seems like most people are paying on time. Did you rent an efficiency to the elderly woman on a fixed income? Go ahead a use your judgement on the rent prices for the vacant units. If you need to lower the rent by $10 or $20 to get things full, go ahead. I will be out of the office on Thursday. I will talk to you on Friday. Phillip"
Normal,Monique Sanchez Jay Reitmeyer Randy Gay Matt Lenhart
Normal,"John, Here is our North of Stanfield forecast for Jan. Supply Jan '01 Dec '00 Jan '00 Sumas 900 910 815 Jackson Pr. 125 33 223 Roosevelt 300 298 333 Total Supply 1325 1241 1371 Demand North of Chehalis 675 665 665 South of Chehalis 650 575 706 Total Demand 1325 1240 1371 Roosevelt capacity is 495. Let me know how your forecast differs. Phillip"
Normal,Please assign global id's to the four junior traders listed on Dawn's original email. The are all trading and need to have unique id's. Thank you
Normal,Received the fax. Thank you. I might have to sell the QQQ and take the loss for taxes. But I would roll right into a basket of individual technology stocks. I think I mentioned this to you previously that I have decided to use this account for the kids college.
Normal,Fax number 713-646-2391
Normal,"PLEASE APPROVE HIM FOR THIS. PHILLIP WILL NOT BE ABLE TO GET INTO HIS EMAIL SYSTEM TO DO THIS. IF YOU HAVE ANY QUESTIONS, OR PROBLEMS, PLEASE CALL ME AT X3-7257. THANK YOU. INA. IF THIS IS A PROBLEM TO DO IT THIS WAY PLEASE CALL ME AND I WILL WALK PHILLIP THROUGH THE STEPS TO APPROVE. IF YOU CALL HIM, HE WILL DIRECT IT TO ME ANYWAY. ARSystem@mailman.enron.com on 12/18/2000 07:07:04 PM To: phillip.k.allen@enron.com cc: Subject: Your Approval is Overdue: Access Request for barry.tycholiz@enron.com This request has been pending your approval for 5 days. Please click Approval to review and act upon this request. Request ID : 000000000009659 Request Create Date : 12/8/00 8:23:47 AM Requested For : barry.tycholiz@enron.com Resource Name : VPN Resource Type : Applications"
Normal,"George & Larry, If possible, I would like to get together in Columbus as Larry suggested. Thursday afternoon is the only day that really works for me. Let me know if that would work for you. I was thinking around 2 or 2:30 pm. I will try to email you any questions I have from the latest proforma tomorrow. Phillip"
